outlier_id,method,score,rank,total_docs,percentile
https://openalex.org/W4243127898,ensemble,0.4805694992148929,54,8396,99.35683658885183
https://openalex.org/W4243127898,lof_embeddings,1.0141295194625854,5822,8396,30.657455931395905
https://openalex.org/W4243127898,lof_network,2.141856371650976,65,8396,99.22582181991424
https://openalex.org/W4243127898,lof_mixed,1.3333152563304262,43,8396,99.48785135778942
https://openalex.org/W4243127898,isolation_forest,0.20568520127682255,66,8396,99.21391138637446
