outlier_id,method,score,rank,total_docs,percentile
https://openalex.org/W2408000122,ensemble,0.28655368394438785,52,694,92.507204610951
https://openalex.org/W2408000122,lof_network,2.00484635293324,24,694,96.54178674351584
https://openalex.org/W2408000122,lof_mixed,2.00484635293324,24,694,96.54178674351584
https://openalex.org/W2408000122,isolation_forest,-0.019204857775897588,89,694,87.1757925072046
