outlier_id,method,score,rank,total_docs,percentile
https://openalex.org/W4243127898,ensemble,0.707356104445618,23,4089,99.43751528491075
https://openalex.org/W4243127898,lof_embeddings,1.0173372030258179,2374,3695,35.7510148849797
https://openalex.org/W4243127898,lof_network,2.3437820289930373,75,4089,98.16581071166544
https://openalex.org/W4243127898,lof_mixed,1.3618769031202085,200,4089,95.10882856444118
https://openalex.org/W4243127898,isolation_forest,0.17879534316344214,42,4089,98.97285399853266
